SYM lockdowns happened everyone already has a provider for at home More legit company s have come and done what zoom does better There subscribers will fall just like Netflix and Facebook Already ridiculously over priced Barely make a profit last er was probably the best this company ever sees,Bearish
SYM i would say 34 million is Moreno than taking alittle juice,Bearish
SYM 600S next week BULLS in control,Bullish
SYM 600 lol,Bearish
SYM Hell that junk stock fastly fell 50 Doochbag analysts put a SYM 600 target on SYM and its tanking now To all my fellow traders NEVER listen to those idiots To my Bull Brothers buy some puts to hedge,Bearish
SYM O shit CEO cashed out May be another 30 that would be a total of 50 off the highs Hell let s go to 200 and then back to 700,Bearish
SYM All the Bulls good news for us new lockdown rule came just now in Paris,Bullish
SYM oks i ve seen a planned mis information Ceos will take some Juice ones in a while How do you think they are paid like 2 of stocks they own,Bullish
SYM to 400 JAN 15 400P 490 ideal short entry,Bearish
SYM let s be honest Dr FaucI says winter is going to be bad for virus cases surge we are already seeing it 90k cases everyday all companies say work from home till end of 2021 vaccine is going to come only after 6 8months nothing soon if there is great news on sooner vaccine Trump would have advertised it very confidently and released it before elections only to win the elections so all these makes me Bullish on Zoom short term i can t risk buying puts at 460 as this is the lowest in last 2 months,Bullish
SYM Zoom is the only stock closed Green after hours because of Europe Lockdown news I wish I bought more calls its risky to buy puts at this point it Runs 20bucks in one go with the lockdown news,Bullish
SYM OMG whole Europe lockdown huhe surge in cases let s see 500 on Monday unusual order 265k shares purchases at 4pm,Bullish
SYM SYM SYM Any other solid lockdown stock recommendations,Bullish
SYM dude didn t just cash out he checked out,Bearish
SYM wow that does not look good for the company The CEO just cashed out a portion of his options do not even vest until after 2021 but he opted to exercise those options early If an insider simply sells shares not really an issue Not waiting for your options to vest that is not a good sign,Bearish
SYM lmao mondays gonna be nice little cash out,Bearish
SYM they know how bad er is gonna be,Bearish
SYM market didn t close today it was put out of its misery at 4 00pm Let s see if there is still more to drop on Monday can t wait to find out,Bearish
SYM Craziest play for me was that SYM SYM 525 put I bought at 41 again sold to early on Thursday morning Long story short that put ended up SYM 6350 today Smh,Bearish
SYM called it earlier they know there numbers are a sham,Bearish
SYM Insider Selling,Bearish
SYM How in the world did this pos stock go up to SYM 120s back in just August now collapsed back down to SYM 50s in October with no bottom in sight what a pump n dump scam this stock mkt has become waiting for Zoom SYM zm and SYM wayfair stocks to pull an overstock style freefall,Bearish
SYM Buy some cheap calls and hold this pops up to 500 very easily Lot of news about covid cases increasing,Bullish
SYM Every time it went to 460 within 2 or 3 days went back to 500 With second wave lockdowns strating in all the countries and Fauci clearly stating that pandemic not going to end even by next year Zoom might even go to 600 never knows analysts giving PT of 760 by year end as vaccine not going to come by this year end not even by next year,Bullish
SYM,Bullish
SYM I sold this a while back for SYM 550 can someone tell me what a good price is to buy back in Thanks,Bearish
SYM I ve been bearish on this a month but lost my ass this week trying to catch midday calls However don t trust the news Covid analysts None of that effects the market or means shit If your telling yourself lockdowns in Europe will skyrocket this back to 500 then explain to me why cruise and travel popped today You can t I m bullish on SYM and this Monday morning but then I m out until Wednesday little guys don t know anything that s why we have to get out before the peak and get in after the bottom Good luck,Bullish
SYM November will be a blood bath for mkt and zm,Bearish
SYM lol u bulls are gonna make me rich this company is definitely needed rite now but don t u see whats gonna happen when its not its mkt value is really absolutely stupid its going bk to 20 00 within a year,Bearish
SYM Second Lockdown in Europe continues and this is going to 500 next week Winter is going to be bad for covid,Bullish
SYM what a great valuation to short,Bearish
SYM Beast,Bullish
SYM 3 more days of people moving back to cash bloody week ahead,Bearish
SYM SYM 500 next week,Bullish
SYM Looks like Zoom goes back to 500 Monday,Bullish
SYM Remember it crashed 8 9 from 455is to 350 and 9 23 it was back to SYM 500 If f in Covid is increasing then won t we see more SYM people are pooping because of election if sleepy joe wins a stricter lockdown would happen forcing people to g back home and if pedo donnie comes back well 21 coporate tax ER is the play if they retained the growth Massive PUM coming in,Bullish
Even though i am all cash out i could not help but grab some SYM feac at SYM 10 85 area and grab some SYM zm SYM 458 area for November 600 call Let see if this work next week i am 95 cash out Wont risk others till after election,Bullish
SYM DESTROY BEARS NEXT WEEK,Bullish
SYM what a couple of weeks got some more puts for next week too still has a long way to go,Bearish
SYM falling bearish volume on the weekly today s close was bullish as it closed above the main support which is 50 of the rally from 273 to 502 50 of this rally is 387 stocks like to go up 90 from this area SYM has done this and so has SYM SYM and SYM did it Twice before this year,Bullish
SYM this is going to get really ugly on Monday and Tuesday,Bearish
SYM not saying forever just next 2 YEARS,Bullish
SYM Happy Halloween,Bullish
SYM bear case can be summarized by this simple analysis Let s assume zoom earns SYM 2B year forever in terms of profits That assumes 2 5x more than it generated last quArter every quarter forever NPV of that cash stream assuming a 10 discount rate less than SYM 20B Today s market cap SYM 100B You can believe zoom will be here forever at pandemic levels If that s ALL it does it should fall about 80 If it shrinks Yikes,Bearish
SYM yay we got some cheap calls today will be so excited to show all these bears my gainz in the upcoming weeks Also thank you SYM for the 300 on 111 calls today,Bullish
SYM it s finally down enough to scare off most of the little retail buyers I think gravity has control now,Bearish
SYM can t wait to watch this fall down 4 flights of stairs like an old granny at mgm on New Years,Bearish
SYM everything is slaughtered they were unlucky to have been idiots to time it during election stay in the game people use the nminds GOD gave you however little or how much,Bullish
SYM zm big EOD drop incoming,Bearish
SYM market got slaughtered on record earnings This is gonna continue all next week,Bearish
SYM zm this has nothing left to hang on to Going down hard,Bearish
SYM how many will get caught up ntrying to time the ups and downs goodluck to all see you on red tues,Bullish
SYM this closing gonna be ugly,Bearish
SYM A rough sense of what you believe by being long term bullish on this if you re trading with a 2 week time horizon like most on here I suppose this doesn t apply If you bought zoom for SYM 150B market cap the numbers I plugged in to actually get a return to match the historical s amp p return of 10 year on that investment is 2021 must be a SYM 1B earnings year minimum last quarter was SYM 200M so I believe this is actually very possible however you must then assume profits CONTINUE TO GROW 50 a year through about 2030 where you must believe zoom will be about the same size as google and earning SYM 100B in revenue at 35 net margins well above their long term guidance you must then assume it continues to Grow at 25 thru 2035 ultimately becoming more profitable than Apple today In short this valuation is fucking crazy and a bubble Any possible future upside is baked in today There is no bullish play other than ones based on hopium and near term squeezes,Bearish
SYM at 350 300,Bearish
SYM the short aquueze on this is going to be epic when it happens,Bullish
SYM lod crash this pig SYM,Bearish
SYM don t get stuck sell or buy a put 350 300 zoom is coming home,Bearish
SYM hush little zoom zoom don t say a word when you finally crash daddy gonna buy a t top firebird,Bearish
SYM just let it go,Bearish
SYM Consolidation coming Which way will it go into days end up or down,Bearish
SYM Next week is going to be 500 plus Fauci clearly told no vaccine until end of 2021 And lot of Big tech companies extended wfh till end of next year Zoom keeps going high and high,Bullish
SYM this stock does have a place in the future but back around 300 realistically even lower Closer to its into price,Bearish
SYM didn t approach 500 Big shame for me,Bearish
SYM this stock is the future for ATLEAST asnother 2 years eod wed 575,Bullish
SYM epic struggle at SYM 460,Bearish
SYM might break down to 450 by close,Bearish
SYM I wish it dropped few points a minute like SYM,Bearish
SYM fkkk small account wont clear funds in time for more puts,Bearish
SYM 3 o clock the kraken is here,Bearish
SYM guys get out of this No buisness being priced this high Disaster waiting,Bearish
SYM finally coming down to the level I wanted 464 If we close below goodbye we are zooming down ZM works in weird ways where it can inverse the market If we get another lockdown ZM can benefit hard from it SYM,Bearish
SYM Bought some calls here Low has been set,Bullish
SYM Biggest market cap falling around 6 7 Zm is doing well after all,Bearish
SYM here I come to repeat for robinhooders I won t cover my 570 short until it hits 30usd next year Keep you buying,Bearish
SYM there is no way people are buying at this price knowing that there is a high probability that the price will receive a SYM 50 haircut in the next two days,Bearish
SYM here comes the kraken,Bearish
SYM if Your crazy enough to believe this will act opposite On bad earning compared to all the big tech that tabked on record earnings you ve lost touch At least buy a put into next year protect your shares 300 inbound,Bearish
SYM 25000 people signed in to go to trump rally in minnesota and the dem governor said only 250 it doesnt matter its all red wed morn and ZOOM WILL BE MSSIVLY GREEN,Bullish
SYM MMs doing the late afternoon prop expecting the sell off,Bearish
SYM I don t know who in their right mind would own this up through the election day,Bearish
SYM SYM when you see an overreaction and everyone betting on market going down this week that s the time you get calls Loaded some Nov 20 calls SYM SYM SYM,Bullish
SYM,Bullish
SYM market don t give them hope into weekend THis weekend gonna have a lot bad headlines bloodbath coming,Bearish
Stock I m adding onto SYM SYM SYM SYM SYM,Bullish
SYM Come on my strike price is SYM 450 let me close,Bearish
SYM monthly RSI at 90 STILL This has a lot of room to fall,Bearish
SYM zoom zoom mfker lets see if we can hit 400 today When barrons teaching you how to short your stock you know you are fucked SYM,Bearish
SYM let the FOGB take over next week,Bearish
SYM will we see 459 today,Bearish
SYM may lose another SYM 15bucks this afternoon,Bearish
SYM 200 more to go,Bearish
SYM setting up for a rough ah and steep Drop Monday before we can see any up trends to recover or plummet post election,Bearish
SYM this is so boring smh SYM was clearly the better short play,Bearish
SYM and if your buying new puts or shorts ill pray for you ZOOM,Bullish
SYM whoever bought puts and shorted you better take your money and run or some of you are gonna get caught up not all but some will it be you,Bullish
SYM can you fucks let this dump smh,Bearish
SYM looks like it may take another dive here,Bearish
SYM CHEERS May the best man win,Bullish
SYM I ve learnt my mistake I should have long instead of shorts Never short a growth stock as it will play you back double,Bullish
SYM anything below 450 is yikes,Bearish
SYM sell this buy SYM sfor for 0 005 c easy 1000 flip coming online in a few weeks follow me for rrading picks,Bullish
SYM I did the opposite 370 feb puts 1 of us will be happy,Bearish
SYM buying a ton of lotto calls for next week Controversial stock controversial week controversial situation going all in Maybe SYM 5 000 worth of SYM 600 calls Fukit,Bullish
shorting SYM here is like shorting SYM at 130 it will plunge SYM,Bearish
SYM buy at SYM 600 set it and forget it,Bearish
SYM this stock reports December not November earnings a month away SHe will bleed to 350 300,Bearish
SYM next stop 400 zoom zoom SYM,Bearish
SYM above 600 within a month You guys dont know a shit about this baby,Bullish
SYM lol buy SYM sfor better then zoom video conferencing plus security trading for 1c,Bullish
SYM 300 by dec,Bearish
SYM when covid is surging but zoom is dropping what does that tell us class,Bearish
SYM everything is down sq down 15 and their numbers nov 5th are supposed to be the best this selloff has nothing to do with stock,Bullish
SYM the er will kick red butts,Bullish
SYM sq down 15 everything is down sq is supposed to have numbers nov 5 to the moon this selling has nothing to do with the stock,Bullish
SYM it will be 600 long before then,Bullish
SYM earnings is dec 3rd im betting on1 billion the est is 650 to 799 million by the experts,Bullish
SYM Green after lunch,Bullish
SYM this dies on earnings like all the rest,Bearish
SYM stocks are drawing the bulls in for the next dump,Bearish
SYM lunch pump weekend dump,Bearish
SYM dead cat bounce 460eod,Bearish
SYM let ther bears have their 3 days yester today and mon NO new numbers are out on anyone passing zm they are saying that the shipment of weapons by asian russian and someone else has increased 5000 percent in the last 12 months northern border they are getting ready for if biden wins and he opens the borders sounds like some real gang issues are coming talk about blood in the streets ZOOM ON WEDNESDAY,Bullish
SYM NIO SYM SYM SYM I m trading with a small Ass account I will be uploading my Live trades on Discord Starting Balance SYM 750 current balance SYM 3k Goal SYM 5k Follow the journey with better analyst llurl co 6UJUTmC,Bullish
SYM SYM SYM SYM SYM FIRE SALE,Bullish
SYM SYM SYM SYM SYM C mon,Bullish
SYM cases are rising lock downs are coming back and this is dropping Gigs up,Bearish
SYM 500 next week buy low,Bullish
SYM chop this tree down,Bearish
SYM executive order to open the economy coming if Trump wins This stock will burn to the ground SYM,Bearish
SYM awill close above 480 as Puts are closing after 12,Bullish
SYM TIME TO BUY NEVER WAS LESS THAN 465 IN A MONTH,Bullish
SYM BTFD BTFD This will be 600 soon By next Bumper earnings,Bullish
SYM algos are hard at work today,Bearish
SYM buying AT 450 just to sell it two seconds later and short it till 200 usd WISDOM WORDS,Bearish
SYM buying just to sell it two seconds later and short it till 200 usd WISDOM WORDS,Bearish
SYM SYM SYM SYM SYM I m trading with a small Ass account I will be uploading my Live trades on Discord Starting Balance SYM 750 current balance SYM 3k Goal SYM 5k Follow the journey with better analyst llurl co 6UJUTmC,Bullish
SYM Strangle this BEAST and make money Could go to 700 or 200 We all know this won t consolidate,Bearish
SYM imagine when the government announces the approval of a vaccine This is only glimpse of what to expect three weeks from This company s earnings won t even matter in December,Bearish
SYM how was this 588 last week Never again Should be 150,Bearish
SYM Get ready to eat shit everyone better sell before this gets too bad,Bearish
SYM techs earnings weren t even misses really Way too early to tell but could finally be the market waking up and being a little more value minded Once the tide turns the potential for the entire nasdaq to go back to 7 8k is very real Why is Apple a 30x pe Why not 15x Great company but it can still fall 50 Amazon is a great company but it can fall 50 on nothing Then you look at the true bubble work from home and that space can drop 70 80 and in names like zoom 90 before anyone would consider buying because the financial fundamentals are too good to ignore Believe all of the above will occur but WAY too early to know if that s going to happen now or not The 99 bubble burst over a year or two not all at once,Bearish
SYM i have not read or heard anything about schools dropping zo0om the only thing i have heard is biden just said this pandemic is not just going away if im president its going to take time a national mask mandate is not a law your still going to have people refusing,Bullish
SYM Monday and Tuesday will be worse,Bearish
SYM shaking out the weak 650 700 dec jan,Bullish
SYM WOW,Bearish
SYM at this rate may slice right through 20MA on daily 6 mo timeframe Any technical help or comment would be appreciated,Bearish
SYM pretty soon panic sell off will begin NASDAQ may stop this stock from trading if it drops too much,Bearish
SYM the people on this board pretending this isn t a market wide sell off into the election is comical I am sure the SYM and SYM bulls aren t this naive or arrogant,Bullish
SYM Get out,Bearish
SYM more then 15 in 3 days the rally will be powerful after this And you will miss it because you are lack of patience and knowledge Have fun,Bullish
SYM took long enough,Bearish
SYM writing puts colleges are sending kids home businesses working from home,Bullish
SYM bulls,Bearish
SYM what a bloodbath,Bullish
SYM balloon finally popped even barrons had an article yesterday how to short Zoom lol SYM,Bearish
SYM SYM SYM SYM SYM will all recover to beginning of October numbers after Election Just VOTED yeah baby feels good GOD BLESS AMERICA been here 60 years Thanks America,Bullish
SYM people pulling money out of tech after AAPL earnings,Bearish
SYM this hurts so bad,Bearish
SYM cover around 450 area to be safe Then short the next pop I still don t see volume 446 20ma Thoughts,Bearish
SYM 3 dumps in a row,Bearish
SYM omgggg why did I sell my puts haha,Bearish
SYM SYM Fuck you bulls,Bearish
SYM this was the cliff,Bearish
SYM SYM SYM SYM SYM One last warning Sell everything now and buy back lower next week,Bearish
SYM 200 price target for me this stock is sick air shit SYM,Bearish
SYM this was 300 before last earnings There subscriptions are gonna go down all schools are switching of zoom and going into google classrooms I think she gives back all the last 2 months gains,Bearish
SYM about to break support balloon popping SYM,Bearish
SYM I ve gotten sledge hammered bye company s with record earnings this week Gonna stay with the trend All in on 2 19 21 370 puts Can t see how this missed and rally s when the giants of tech have taken there market share smashed earnings and sold off like no ones buisness,Bearish
SYM overvalued needs to drop more,Bearish
SYM just watch when they get the vaccine,Bearish
SYM we need to smash through into the SYM 470s,Bearish
SYM waiting for a big run Chart looks great,Bullish
SYM doesn t Cramer know businesses use SYM Teams not SYM,Bearish
SYM it doesnt matter where this goes trump gonna win wed afternoon everyone will be chasing everything and no matter who gets in covid is here and stay at home bstocks are gonna rocket everyone is just scary because o biden win right now,Bullish
SYM would love another SYM 50 drop,Bearish
SYM after elections,Bullish
SYM Yuan selling against public since 580 usd Lost Generation,Bearish
SYM covered short from 493,Bearish
SYM zm this will go down to SYM 462 today for sure,Bearish
Symbol SYM Strike Price 490 0 Expiration Date 10 30 2020 Buy Sell Buy Call Put Call AI Confidence 63 18 Premium Spent Today 240 11K Bid 7 1 Ask 8 6 Volume 327 Open Interest 682,Bullish
SYM SYM SYM SYM SYM Guys I m not kidding Get out right now get back in after election results are announced Bullish long term but this could get ugly before it gets better,Bearish
SYM haha bulls,Bearish
SYM need it to go lower for an entry,Bullish
SYM zm Cramer out here this morning promoting for ZOOM again Prepare for a drop,Bearish
SYM realm good effort bulls really good sloooww clap,Bearish
SYM declining vol Low RSI just waiting for that golden cross in MACD,Bullish
SYM Cramer your God is still pumping this turd,Bearish
SYM Who bought calls Lol,Bearish
SYM bulls trying to save face it s trashed get out,Bearish
SYM,Bullish
SYM glad I sold SYM 470 puts this will Hold SYM 485 for a few more days before a massive crash,Bearish
SYM 510 opex bitches,Bullish
SYM MMs trying pump this up hard Get ready for the dump,Bearish
SYM wed morn after trump wins tues night this will be over 500 so sell your shares ill buy tues by the way we are back where we went no masks in bars and by tues they will all be closed till after election state park closing up sat till after election so we are home,Bullish
SYM SYM 15 haircut at opening,Bearish
SYM dang a lot of pm trading going on Volume this morning is about 73 000 shares,Bearish
SYM should be back to 290 eod the RSI too low I got a 500 490 480 put batterfly exp today,Bullish
SYM end of month rebalancing They will explode this,Bullish
SYM come on get real once a clear sign things are going back to normal zm pretty much out of business and all u greedy people will be crying,Bearish
SYM i know its coming any given morning u will see a 150 drop,Bearish
SYM Just a little dippsy,Bullish
SYM SYM SYM SYM these analyst are the modern day Richards whitney in 1929 Be careful don t be fooled,Bearish
SYM BEARS TRAP,Bullish
SYM once this punches through SYM 480 I believe next support is SYM 465,Bearish
SYM Shorts will be trapped big money wants it over 600 tiny fishes are being eaten out before they take it above 600,Bullish
SYM Future is Zoom lets go Folks,Bullish
SYM Ruttttt Rohhh Can t say I did not warn you Day of reckoning on deck Stairs up elevator down high SYM 300s not out of the question,Bearish
SYM,Bearish
SYM SYM SYM SYM bears are simply envious little pricks They mad at missing the action so they hope the winners lose Why would you ever be a bear Always being hateful of the bull s profit Shameful,Bullish
SYM bears Fuck off,Bullish
SYM this may drop by Tuesday s closing bell We shall see You would have to be crazy to be holding this stock long through election day imo,Bearish
SYM if you think it s bad today wait until you see this on Monday and election day Tuesday,Bearish
SYM Common sense statement in the last 4 months if you count the up days there were approx 40 average 1 UP DAYS 30 GREAT DAYS 3 or more 10 days that made you say Oh Hell Yeaaaa 5 8 and 2 or 3 days this bloated scam pig went up 50 dollars I say all that to say this we have not yet seen a SYM 50 or SYM 100 down day and we will The question is is that day today I say yes I am calling a close in the high SYM 300s We all know what goes up MUST come down even if we don t like it,Bearish
SYM Unfortunately the 2nd wave of the COVID 19 pandemic is here and the new normal isn t going away anytime soon Businesses and Schools have to use video conferencing they have no choice The stock is a buying opportunity and will go up fast as momentum shifts,Bullish
SYM 550 SYM eod,Bullish
SYM popity popity no more dropity Time for the buying to reconvene,Bullish
SYM looking ugly,Bearish
SYM most companies going to zoom Hope this will see 600 EOY,Bullish
SYM will open below 420 SYM,Bearish
SYM wow need this kind of flush to bring rationality in the mkt SYM back to 100 SYM,Bearish
SYM Lockdowns everywhere This thing will sky rocket just a matter of time Let the bears have fun for right now They deserve some change in their pocket too,Bullish
Watchlist for October 30 SYM PUTS were added amp alerted First time loving the downtrend on Apple s ER Glad we got the puts It can go down to as low as SYM 107 or more SYM Time to load this one now Won t stay for long below SYM 500 With all the lockdown news coming this will pop again next week SYM Still bullish on this one PT got upgraded to SYM 100 Looking for it to hold above SYM 76 to add some calls for a swing PTON Once this break support of SYM 115 i will be adding some PUTS on this one,Bullish
SYM nothing brings more joy to my heart then seeing this tank,Bearish
SYM,Bullish
SYM BEARS DONT UNDERSTAND THEY SHORT A BEAST amp THEY WILL BURN,Bullish
SYM this app will be part of life for next 2 years Soon enough zoom will come out with new product and softwares Perhaps a special zoom phone Isn t that already a thing Bullish,Bullish
SYM Second wave lockdown more need for working from home and Zoom meetings,Bullish
SYM Conclusion ridiculously overvalued Bubble even at 150 usd,Bearish
SYM if this screw can be trusted Zoom may be hitting 550 area tomorrow,Bullish
SYM,Bullish
SYM big GREEN day here for Zoom tomorrow opex futes red Zoom goes up Worlds a mess,Bullish
SYM doom portfolio zm plton snow AAPL twtr wfc xom and many more,Bearish
SYM lol all bears talk some fake guru bullshit as if they got a crystal ball up their mother s crotch,Bullish
SYM got me some more today Waited for an entry point under SYM 500 for a while Thanks down market,Bullish
SYM short SYM,Bullish
SYM Oh what a short this garbage is way more to go,Bearish
SYM 510 opex they gots get rid them higher strike Puts 3 1,Bullish
SYM Tech futures are getting ripped apart this evening,Bearish
SYM at least drops to the 50MA in the next few days Plus the potential for the bottom to really fall out if it doesn t hold we ve seen the high and my SYM 585 11 27 puts are already paying,Bearish
SYM Remember what happened to Tesla shorters If ZM is overvalued go buy something else It is investors who like a stock so much that it looks expensive Each month SYM is up 20 because invertos like it There is no scam here,Bullish
SYM bullish Dump because of rotation Zoom way of institutional meeting and academia will last well into next year,Bullish
SYM opens well over 500,Bullish
SYM Shorts tomorrow morning,Bullish
SYM,Bullish
but SYM already has many corporate and institution contracts ahead of everyone else,Bullish
SYM 600 S 1000S by 2021 Lets go Long,Bullish
SYM Gap up tomorrow to SYM 510,Bullish
SYM I think this drop may continue Why would Barron s publish an article about people protecting themselves if Zoom s price were to drop I don t believe it was a coincidence I m thinking Zoom s guidance was off regarding future earnings If so it will turn into another SYM,Bearish
SYM Tomorrow when shorts cover ZM may go up Calls were covered today Puts will be covered tomorrow Friday not good to stay short,Bullish
SYM Watch it go up tomorrow for no reason I don t own it but SYM is so bipolar,Bullish
SYM heading down,Bearish
SYM Below SYM 400 by end of next week,Bearish
SYM Can ANY bear here honestly say every time this has had a pullback it didn t come back stronger ANY BEAR Been here since last earnings and none have been correct so far So have your little ego trip for a couple days This is still bullish af,Bullish
SYM Bulls kill yourself,Bearish
SYM zm is not through just learned going to n carolina till after election will celebrate win down there ill be fishing good luck to all GO VOTE not taking laptop write when we return GO ZOOM,Bullish
SYM needs to go to SYM 100,Bearish
SYM opex has this pinned at 510 Puts need taken out out number 500 Calks 3 1,Bullish
SYM no the pimps aren t done Pimping this tomorrow to 525 for my 495 Calls Pimp it,Bullish
SYM Well would you look at that nobody wants this overpriced one trick pony anymore SYM 2 spread to sell Tomorrow will be down SYM 50 big boys are not taking this balloon into election weekend Tomorrow will be epic 50k to be made with puts,Bearish
SYM 600 tomorrow Mark this post,Bearish
SYM google meets up microsoft teams up twitter down apple down zm head to 200 fact what a bad timing to own this before elections,Bearish
SYM Google Meet numbers should drop this tomorrow,Bearish
SYM Made back all my lost money from the year in 2 days on this over valued pig and I am just getting started Barrons was the kiss of death when they put out an article on how to short this No offense but anyone still in this smokes to much hopium Valuation was truly insane Love Barrons thanks for the nudge Only going to get worse from here there price target is SYM 300 and that is still high,Bearish
SYM took a gambol with some SYM 480 10 30 puts in the last hour If the downtrend continues I can see the selling really picking up tomorrow Bulls bears both know the current valuation is beyond ridiculous The question is will the bulls be able to continue on momentum or will reality hit Whenever it does hit it s going to hit hard Some major trend lines broken today Could literally see a SYM 50 100 down day coming soon My feelings is reality is starting to sink in and I think tomorrow had an excellent chance of continuation Good luck to all,Bearish
SYM something tells me tomorrow continues downward trend,Bearish
SYM bussinesses are not going to change their setup amid this pandemic to an unknown bussinesses are tired of problem and not wanting to create new ones they will stick with what they know ZM,Bullish
SYM wow no ah pumpers,Bearish
SYM it is beyond me as to why anyone would pay more than SYM 170 share for this company s stock,Bearish
SYM fox news just report that phizer and moderna just reported the earliest they could get authorization is late dec and moderna will only have 30000 doses by t5hen today zm co officals put out our numbers are steadly increasing and our guidence for the next year hasnt changed we report earninjgs on dec 3,Bullish
SYM,Bullish
SYM SYM 26 or SYM 4 pfffft adding 100 to go with my SYM for a race to SYM 20 since my SYM SYM SYM acting high maintenance rn News and all,Bullish
SYM SYM 515 tomorrow,Bullish
Today s biggest market cap losers 1 Saudi Aramco SYM 2222 SR SYM 29 28 B 3 Zoom SYM SYM 7 49 B 4 Shopify SYM SYM 6 36 B More,Bearish
SYM this may continue dropping tomorrow We haven t even seen this bubble pop yet,Bearish
SYM lmao 5 down and the bears start calling it a dumpster fire sorry you didnt get the 380s and 280s you wanted today,Bullish
SYM ok wow I made a few million dollars so u value me at big big billions what happens when people don t need me anymore oh I know ill play musical chairs with them,Bearish
SYM nicee Bouncing,Bullish
SYM whoops,Bullish
SYM tomorrow zoom will announce 2 SYM pricing increase like SYM and we will be 550 SYM easy,Bullish
SYM this is now worth more than EXXon Mobil,Bullish
SYM no doubt this will be going much higher,Bullish
SYM Keep adding I want to see people walking around with nice thick heavy bags,Bearish
SYM damn ill say it again why isnt it dying like the bears said it would every time they type something it goes back up,Bullish
SYM I ll be adding more tomorrow,Bullish
SYM keep shorting this overfed pig,Bearish
SYM might bounce from here added,Bullish
